website_url,is_education
https://www.ritzcarlton.com/en/hotels/indonesia/bali#Hotel,False
http://www.dollyave.com,False
https://www.gmdhshell.com/,False
https://www.medici.tv/en/,False
https://livestream.com,False
https://www.stream4u.net,False
http://www.prevailboxing.com/,False
https://www.tropicanaalibaug.com/,False
https://nihi.com/,False
http://www.atarihq.com/museum/coinops/index.html,False
http://www.aimadventures.com/,False
https://rps.org/,False
http://measuredsolutions.com/,False
http://dailysport.co.ke/,False
http://www.unitednature.com/,False
https://www.cta.tech/,False
https://anjuladevi.com/,False
https://soundcloud.com,False
https://www.nateluebbe.com,False
http://www.mcqs.com/,False
http://www.fibertelcontractors.com/,False
https://www.chatblink.com/chat-list,False
http://www.gibney.de/,False
http://www.calculator.org/,False
https://www.gaychat.zone/,False
http://www.electroshops.com/,False
https://www.instacart.com/,False
https://allotalk.com/,False
https://www.thebowwindowcafe.co.uk/,False
https://www.imb.com.au/blog,False
https://littlegoatchicago.com/,False
https://www.adambirdphotography.com,False
http://www.htmarket.com/,False
https://www.bbc.com/news/in_pictures,False
http://www.shodor.org/metweb/index.html,False
http://www.scarves.com/,False
https://strobist.blogspot.com/,False
http://link.springer.com/journal/11094,False
http://www.geopolymer.org/,False
https://prosportsoutlook.com/,False
http://www.likeadoll.com/,False
https://deliciouslyella.com/,False
https://firebrandsports.com/,False
http://www.hotfingersgloves.com/,False
https://line.me/en/,False
http://www.suspenderstore.com/,False
https://portal2.passportindia.gov.in/AppOnlineProject/welcomeLink,False
http://www.wolfysilver.co.uk/WM/,False
https://www.ippawards.com/,False
http://www.ebookcompiler.com/,False
http://www.beltsdirect.com/,False
http://www.jacobstrading.com/,False
https://yogawithadriene.com/blog/,False
https://www.antichat.me/,False
https://caughtatpoint.com/,False
https://www.cbs.com,False
http://www.fillorbust.com/,False
https://www.csmonitor.com/,False
https://lawmin.gov.in,False
http://www.angelfire.com/pq/Urhixidur/Nuke/Nuke.html,False
https://sport360.com/,False
https://www.sanjeevkapoor.com/,False
https://blog.watrust.com/,False
https://arysports.tv/,False
http://www.basementarcade.com/arcade/toobin/,False
http://www.arcadebelgium.be/,False
https://rti.gov.in,False
https://www.cloudcitycoffee.com/,False
https://www.hotwire.com/,False
https://www.completesports.com/,False
https://www.featureshoot.com,False
http://www.buyeuroporn.com/,False
http://www.brickcommander.com/,False
http://www.colorbasepair.com/bioinformatics_courses_tutorials.html,False
http://www.appliedprobability.org/,False
https://www.livexlive.com,False
http://www.costdownconsulting.com/,False
https://hi5.com/,False
http://www.aiaponline.com/,False
https://abcnews.go.com/,False
https://www.giftcart.com/,False
https://watch.diynetwork.com/watch/diy,False
https://cookingforone341683522.wordpress.com/the-blog/,False
https://www.idagio.com,False
http://www.chessvideos.tv/,False
https://www.csipacific.ca/,False
http://members.tripod.com/mannix20/,False
https://www.jocooks.com/blog/,False
https://www.essentiallysports.com/,False
https://xtratime.in/,False
https://www.thenexthint.com/,False
https://fts-travels.com/,False
https://twitpic.com/,False
https://crickettimes.com/,False
http://www.freevbcode.com/,False
https://www.jonathanglynnsmith.com/,False
http://www.freedom-to-tinker.com/,False
https://www.theguardian.com/,False
https://www.lightstalking.com,False
http://www.realbeer.com/fun/games/games-353.php,False
https://www.fec.gov,False
http://www.operationoverkill.com/,False
https://www.jillgreenberg.com,False
https://pulsepdx.net/,False
http://www.oilofpisces.com/,False
https://www.101greatgoals.com/,False
https://www.justice.gov,False
http://www.evolutionary-ecology.com/,False
http://www.shyamsundergupta.com/amicable.htm,False
http://mathworld.wolfram.com/topics/LinearAlgebra.html,False
https://www.shopclues.com/,False
http://en.wikipedia.org/wiki/Molecular_evolution,False
https://newsblenda.com/,False
http://www.chess.com/,False
https://www.andbeyond.com/our-lodges/africa/south-africa/kruger-national-park/ngala-private-game-reserve/andbeyond-ngala-safari-lodge/,False
https://www.321chat.com/,False
https://www.linkedin.com/,False
http://www.viworld.com/,False
https://www.freeform.com,False
http://www.snakeisland.com/,False
http://link.springer.com/journal/10485,False
http://www.chessebook.com/,False
https://franchisesports.co.uk/,False
https://desiminimals.com/,False
https://www.apple.com/in/apple-music/,False
https://www.montriresort-bangkok.com/,False
https://warritatafo.com/,False
https://www.usatoday.com/,False
http://www.chem1.com/acad/webtext/virtualtextbook.html,False
https://www.nykaa.com/,False
http://www.clashofarms.com/,False
https://www.pueblobonito.com/resorts/emerald-bay,False
https://www.xumo.tv/,False
https://www.vettimes.co.uk/,False
http://www.globalvaluation.com/,False
https://www.360cities.net/,False
https://123moviesfree.net/home,False
https://nicic.gov,False
https://www.hnltravel.com/index.html,False
https://nij.ojp.gov,False
http://www.chathour.com/,False
http://meyerweb.com/,False
http://www.hcibib.org/hci-sites/BIBLIOGRAPHY.html,False
https://answers.google.com/,False
https://www.tacobell.co.in/,False
https://www.collegenet.com/,False
http://www.chess.4mg.com/,False
http://lightningstrikestudios.com/,False
http://www.visionlearning.com/library/science/chemistry-1/CHE1.7-bonding.htm,False
http://www.dellamoda.com/,False
http://www.brightonbased.co.uk/,False
https://www.news.com.au/,False
https://www.criclines.com/,False
https://www.mea.gov.in,False
https://www.twitch.tv,False
https://cricket-cup.blogspot.com/,False
https://legalaffairs.gov.in,False
https://www.mpkelley.com,False
http://patient.info/,False
https://www.kayak.co.in/?ispredir=true,False
https://www2.deloitte.com/uk/en.html,False
https://www.cricadium.com/,False
http://pdfmerge.w69b.com/,False
https://www.outdoorphotographer.com/,False
https://www.padhuskitchen.com/,False
https://in.usembassy.gov,False
https://www.starsandstripesfc.com/,False
https://westin.marriott.com/,False
https://albatros-travel.com/,False
https://www.igorbnews.com/,False
http://christianchat.com/,False
http://www.1stsexstories.com,False
http://thymetomango.com/,False
https://photography.tutsplus.com,False
http://www.synapses.co.uk/science/mvolcano.html,False
https://www.hotelcaferoyal.com/,False
http://www.earthsciweek.org/,False
https://www.thestar.com/,False
https://www.criterionchannel.com,False
https://www.justchat.co.uk/,False
http://essentialdownunder.com/,False
https://cafenoseaustin.com/,False
https://www.kanopy.com,False
https://www.indiacode.nic.in,False
https://paytmmall.com/supermarket-glpid-101310,False
https://www.epix.com,False
https://www.sportelo.com.ng/,False
https://sportsinfonow.com/,False
http://www.mytaxiindia.com/,False
http://www.absbattery.com/,False
http://www.games-db.com/Arcade/,False
https://www.atf.gov,False
https://www.risotteriamelottinyc.com/,False
https://www.cameleon.live,False
http://www.webqc.org/,False
http://www.nmdfc.org,False
https://www.booking.com/index.html?aid=1743217,False
http://www.just-football.com/,False
https://iocl.com/,False
http://www.falcontrailers.com/,False
https://benwsportblog.wordpress.com/,False
https://www.mathieustern.com,False
https://medicalfuturist.com/,False
https://www.fashionnova.com/,False
https://www.buzzen.com/,False
http://www.funshare.mobi/,False
https://usatodayhss.com/,False
http://en.wikipedia.org/wiki/Quaternary,False
http://www.bingogamingnews.com/,False
https://mubi.com,False
http://www.quantum-chemistry-history.com/,False
https://www.jewelsgalaxy.com/,False
https://arstechnica.com/civis/,False
http://www.photosoundav.com/,False
http://www.streamlord.com/index.html,False
http://bolsboardgames.com/,False
https://www.cornertablenantucket.com/,False
https://www.medscape.com/,False
https://watch.mhzchoice.com,False
http://cardgames.io/ginrummy/,False
https://time.com/,False
http://www.flippers.com/,False
https://chatroulette.com/,False
https://www.here.tv,False
https://www.behindtheshutter.com,False
http://www.instrumentalchemistry.com/,False
https://www.nzherald.co.nz/,False
http://aathermography.com/,False
http://en.wikipedia.org/wiki/Neural_network,False
https://www.amebatv.com,False
http://www.generexe.nl/,False
https://www.spinchat.com/,False
https://www.asis.gov.au,False
https://www.wyndhamhotels.com/en-uk/ramada,False
https://tomhull.co.uk,False
http://www.m8tools.com/,False
https://alexisjuliaphoto.com,False
http://www.astrosociety.org/,False
http://www.selfstoragebrokersofamerica.com/,False
http://www.wageningenur.nl/en/Expertise-Services/Chair-groups/Animal-Sciences/Animal-Production-Systems-Group.htm,False
https://www.whiskey.kitchen/,False
https://cricblog.net/,False
https://www.soccerstats.com/,False
https://www.patanjaliayurved.net/,False
https://www.burrobarboston.com/,False
http://www.retrosoftware.co.uk/,False
http://www.sexstories-archive.com,False
http://www.curavet.com/,False
https://www.chefajaychopra.com/,False
http://xanga.com/,False
https://hollywoodfashionsecrets.com/,False
https://www.nepalspiritualtrekking.com/,False
https://www.chatib.us/,False
http://www.dctleathers.com/,False
https://www.grandhoteltremezzo.com/en/home/,False
http://www.oilofpisces.com/,False
http://rainbowmetals.com/,False
http://www.interactivescienceteacher.com/,False
https://www.match.com/,False
http://members.tripod.com/~Germantown_Peggers/cribfrms.htm,False
https://www.flirt.com/,False
https://abc.com,False
https://www.insidesport.co/,False
https://daenadsports.blogspot.com/,False
http://xxxfuckstories.com/,False
http://www.ilovepdf.com/,False
https://www.ojp.gov,False
https://www.vox.com/,False
http://www.yunkeracupuncture.com/,False
https://www.ice.gov,False
http://www.bbc.com/,False
http://www.agacgfm.org/,False
http://members.tripod.com/~hamishf/,False
https://gaana.com,False
https://www.push511.com/,False
http://www.giftsin24.com/,False
https://www.theguardian.com/international,False
https://thealbumcafe.com/,False
http://www.tradgames.org.uk/games/Nine-Mens-Morris.htm,False
http://mathonline.edusoftmax.com/,False
https://www.bagborroworsteal.com/,False
https://smittenkitchen.com//,False
https://www.bjs.gov,False
http://www.writeworks.biz/,False
https://shop.mango.com/in,False
https://www.eevblog.com/,False
http://notifier.email.my/,False
https://streamyard.com,False
https://www.oberoihotels.com/hotels-in-jaipur-rajvilas-resort/?utm_source=affred&utm_medium=aff&utm_campaign=gbl-affmkt&_affclk=ttuk:118609::0::118609::143859c9f626eb0724f38065d097d658::::1606071865:902jip,False
https://doj.gov.in,False
https://rakskitchen.net/,False
https://instagib.tv,False
http://www.alternativepedia.com/,False
http://darkmattertheories.com/,False
http://b-gay.com/chat/,False
https://www.vmix.com,False
https://www.legislation.sa.gov.au/index.aspx,False
http://www.childnow.org/,False
http://www.paxit.com/,False
http://www.americanhelpdesk.com/,False
http://www.accrepairs.com/,False
http://www.thegraphicfoodie.co.uk/,False
https://www.contv.com/browse-movie/,False
http://www.ccmb.res.in/,False
https://www.epidemicsound.com,False
https://www.thephotoargus.com,False
http://www.cmaauctions.com/,False
http://www.loonygames.com/content/2.1/feat/,False
https://www.vesuvius.com/en/index.html,False
https://streamlabs.com,False
https://burgerbaeclothing.com/,False
https://safety.blr.com/,False
http://www.politicalscience.ualberta.ca/,False
https://www.aetv.com,False
http://www.orkut.com/,False
https://pizzabythebay.in/,False
https://www.suprdaily.com/,False
http://en.wikipedia.org/wiki/Fire_ecology,False
https://www.bonkerscorner.com/product-category/women/?utm_source=google&utm_medium=cpc&utm_campaign=brand-ad&gclid=CjwKCAiA7939BRBMEiwA-h,False
http://www.boardgamegeek.com/game/5120,False
https://www.murfie.com,False
https://www.bop.gov,False
http://www.tradefirst.com/,False
https://www.lawcom.gov.uk,False
https://bja.ojp.gov,False
https://charlestonkettlebellclub.com/,False
http://www.nolarindustries.com/,False
http://www.tagspaces.org/,False
https://www.thesportsnews.in/,False
https://publictv.in/,False
http://www.brentstirton.com,False
https://www.thedailybeast.com/,False
https://www.vijaysales.com/?gclid=Cj0KCQiAkuP9BRCkARIsAKGLE8XNFFBps909mKzX4jdv7mqfunBVwGYRtAEKDq0EUJ25g7eJ_S8KLqQaAktIEALw_wcB,False
https://www.viceroyhotelsandresorts.com/los-cabos,False
https://centralandme.com/,False
https://c4fap.org/,False
https://www.hungama.com,False
https://www.fark.com/,False
https://www.everydayhealth.com/,False
https://tennisforfree.com/,False
https://www.creativelive.com/photography?via=hero-freeform_1,False
http://www.qac.ac.uk/,False
https://www.westside.com/,False
http://www.lawyersadvantage.com/,False
https://sportsration.com/,False
https://edition.cnn.com/,False
http://www.dickestel.com/classicexpo.htm,False
http://www.execbar.com/,False
https://www.dacast.com,False
https://www.facebook.com/formedia/solutions/facebook-live,False
https://upfaithandfamily.com,False
http://ussagamemnon.iwarp.com/,False
http://www.script-fix.com/,False
https://www.fubo.tv/lp/StreamTV/?irad=343747&irmp=398453&subId1=streamingservices&subId2=ckhgo1ujg00003r8zaneft7pl,False
http://www.pagat.com/rummy/handfoot.html,False
https://www.sportsmanagement.co.uk/index.cfm,False
https://www.healthline.com/,False
http://geographyfieldwork.com/,False
http://members.tripod.com/~AWalden/,False
https://www.youtube.com/,False
https://www.facebook.com/,False
http://www.iitg.ernet.in/,False
https://www.jonathanglynnsmith.com,False
https://www.lieben.no,False
https://sportgrill.blog/,False
https://www.nm.org/,False
https://www.orangetheory.com/en-in/,False
https://www.ahctv.com,False
https://secure.imvu.com/welcome/ftux/,False
http://www.sexstories-wives.com/,False
http://www.headphone.com/,False
https://www.alessibakery.com/,False
https://www.chat27.co.za/,False
http://www.bigear.org/,False
http://www.1lovecards.com/,False
http://scienceworld.wolfram.com/biography/Eudoxus.html,False
http://www.arcade-history.com/,False
https://masterchefmom.blogspot.com/,False
https://www.eac.gov,False
https://www.moyo-studio.com,False
https://www.joyoushealth.com/,False
http://www.hddlife.com/,False
https://tubitv.com,False
https://www.blipfoto.com/,False
http://www.golfholidaysintl.com/,False
https://www.jillgreenberg.com/,False
https://fogoislandinn.ca/,False
https://500px.com,False
http://www.pocketsoap.com/4s4c/,False
http://www.algebra.com/,False
http://www.lqexcel.com/ado.php,False
http://www.atma.com.au/cbk/,False
http://chessbomb.com/,False
https://www.sproutedkitchen.com/,False
https://www.spotify.com/in/,False
https://www.hamad.qa/EN/Pages/default.aspx,False
http://environmentalchemistry.com/,False
https://www.claires.com/,False
https://www.momondo.in/?ispredir=true,False
https://www.skinnytaste.com/,False
https://recipesfromapantry.com/,False
http://en.wikipedia.org/wiki/Group_Theory,False
http://www.britannica.com/EBchecked/topic/409383/neptunium,False
http://www.gallerycollection.com/,False
http://www.realtyexecutives.com/,False
https://www.castlehillfitness.com/,False
http://www.wrlfmd.org/,False
http://www.graphicsacademy.com/format.php,False
https://www.diariogol.com/,False
https://www.last.fm,False
https://www.indiaforums.com/,False
http://www.kidswithfoodallergies.org/,False
http://www.geohost.net/adm/zulu/,False
http://www.studyhplc.com/,False
http://www.affirmations.com.au/,False
http://dinosaurtheory.com/theory.html,False
http://markhancock.blogspot.com/,False
https://www.transfermarkt.com/,False
http://www.numbertheory.org/ntw/N5.html,False
https://www.thefulltoss.com/,False
http://www.hunttextiles.com/,False
https://www.football.london/,False
http://www.algebra-answer.com/,False
http://www.vaps.org/,False
http://www.thasneen.com/cooking/,False
https://dlive.tv,False
https://travelsites.com/tripadvisor/,False
https://morguefile.com/,False
https://www.thisisanfield.com/,False
http://www.newtube.com/,False
https://www.pinterest.com/,False
https://www.purevolume.com/?safari=1,False
http://www.textuality.com/xml/,False
http://www.tradgames.org.uk/games/Table-Skittles.htm,False
http://www.tioluchin.com/,False
https://www.prisonministryindia.org,False
http://www.bitaksi.com/en/,False
https://www.danielkennedy.com/,False
http://www.idecad.com/,False
https://www.camamba.com/,False
https://www.whatproswear.com/,False
https://www.eazydiner.com/mumbai?loc=mumbai,False
http://www.apegames.com/,False
https://petapixel.com,False
http://gamecabinet.com/rules/OnceUponATimeVariant.html,False
https://www.spicejet.com/,False
http://agentschoiceonline.com/,False
https://www.sportelo.com.ng/,False
http://susiecakes.com/,False
https://video.ibm.com,False
https://www8.hp.com/in/en/home.html,False
https://carehospitals.com/,False
https://www.nytimes.com/,False
https://worldinsport.com/,False
https://www.beforeyoubet.com.au/,False
https://www.omegle.com/,False
https://academicearth.org,True
https://alison.com,True
https://bookboon.com,True
https://boundless.com,True
https://www.codecademy.com,True
https://www.curriki.org,True
https://www.desmos.com,True
https://www.eliademy.com,True
https://www.freecodecamp.org,True
https://www.geogebra.org,True
https://scholar.google.com,True
https://archive.org,True
https://www.khanacademy.org,True
https://libretexts.org,True
https://www.medscape.com,True
https://www.merlot.org,True
https://developer.mozilla.org,True
https://www.ncbi.nlm.nih.gov/books,True
https://www.oercommons.org,True
https://www.openaccessjournals.com,True
https://www.openlibrary.org,True
https://www.openlearn.org.uk,True
https://www.openhpi.de,True
https://www.opensap.com,True
https://phet.colorado.edu,True
https://projecteuler.net,True
https://www.gutenberg.org,True
https://www.saylor.org,True
https://www.sagemath.org,True
https://www.swayam.gov.in,True
https://en.wikibooks.org,True
https://wikieducator.org,True
https://www.wikiversity.org,True
https://mathworld.wolfram.com,True
https://www.youtube.com/education,True
https://wikipedia.org/,True
https://www.buzzfeed.com/quizzes,False
https://influencermarketinghub.com/youtube-money-calculator/,False
https://dictionary.cambridge.org/,True
https://www.nasa.gov/learning-resources/stem-engagement/,True
https://code.org/,True
https://projecteuler.net/,True
https://stackexchange.com/,True
https://www.kaggle.com/learn,True
